Offensive Team,Defensive Team,Formation,Down,Distance,Yardline,Advantage Zone,Attack Zone,Advantage,Play type,Play type result,R/P,Run Concept,Pass Concept,is_complete,Yards Gained,QB Scramble,SACK,INT,notes,TD,League
TOR,BC,HEAVY,3,1,,NONE,BOX,FALSE,RUN,RUN,RUN,SNEAK,STALK,NA,2,NA,NA,NA,,,CFL
TOR,BC,31T,1,10,,FIELD,BOX,FALSE,PASS,PASS,PASS,INSIDE ZONE,STALK,NA,0,NA,NA,NA,,,CFL
TOR,BC,32,2,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,SHALLOW,1,12,1,1,0,,,CFL
TOR,BC,32T,1,10,,MOF,BOX,FALSE,RUN,RUN,RUN,OUTSIDE ZONE,STALK,NA,10,NA,NA,NA,,,CFL
TOR,BC,T32,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,OUTSIDE ZONE,STALK,NA,3,NA,NA,NA,,,CFL
TOR,BC,23,2,7,,BOX,BOX,TRUE,RPO,RUN,RUN,INSIDE ZONE,WR SCREEN,NA,8,NA,NA,NA,,,CFL
TOR,BC,22,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,COUNTER,STALK,NA,0,NA,NA,NA,,,CFL
TOR,BC,32,2,40,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,8,NA,NA,NA,,,CFL
SSK,EDM,32,1,10,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SNAG,NA,4,NA,NA,NA,,,CFL
SSK,EDM,32,2,6,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SNAG,NA,4,NA,NA,NA,,,CFL
SSK,EDM,21,1,10,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,OUTSIDE ZONE,FB SCREEN,NA,9,NA,NA,NA,,,CFL
SSK,EDM,32T,2,1,,FIELD,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SLANTS,NA,7,NA,NA,NA,,,CFL
SSK,EDM,31,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,OUTSIDE ZONE,STALK,NA,9,NA,NA,NA,,,CFL
SSK,EDM,31,2,1,,MOF,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,STALK,NA,2,NA,NA,NA,,,CFL
SSK,EDM,T23,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,INSIDE ZONE,HOOKS,1,20,0,0,0,,,CFL
SSK,EDM,31,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,UNDEFINED,SLANTS,NA,2,0,0,0,,,CFL
SSK,EDM,32,2,8,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,VERTS,1,16,0,0,0,,,CFL
SSK,EDM,31,1,5,,MOF,BOX,FALSE,RUN,RUN,RUN,OUTSIDE ZONE,STALK,NA,2,NA,NA,NA,,,CFL
SSK,EDM,12,2,3,,BOUNDARY,FIELD,FALSE,RPO,PASS,PASS,OUTSIDE ZONE,WR SCREEN,0,0,0,0,0,,,CFL
SSK,EDM,32,3,3,,MOF,MOF,TRUE,RPO,PASS,PASS,INSIDE ZONE,SMASH,0,0,0,0,0,,,CFL
SSK,EDM,31,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,FB SCREEN,0,0,1,1,0,,,CFL
SSK,EDM,32,2,10,,NONE,FIELD,FALSE,PASS,PASS,PASS,60,VERTS,NA,0,1,0,0,,,CFL
SSK,EDM,32,1,10,,MOF,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,LEVELS,NA,7,NA,NA,NA,,,CFL
SSK,EDM,32,2,3,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SNAG,NA,-1,NA,NA,NA,,,CFL
SSK,EDM,22,1,10,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,COUNTER,SLANTS,NA,0,NA,NA,NA,,,CFL
SSK,EDM,23,2,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,SLANTS,1,4,0,0,0,,,CFL
SSK,EDM,32,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,VERTS,1,39,0,0,0,,,CFL
SSK,EDM,32,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,FLOOD,1,17,0,0,0,,,CFL
SSK,EDM,32,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,POWER,VERTS,0,0,0,0,0,,,CFL
SSK,EDM,41,2,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,60,DRIVE,1,17,1,0,0,,,CFL
SSK,EDM,32,1,10,,MOF,BOUNDARY,FALSE,PASS,PASS,PASS,60,SMASH,0,0,0,0,0,,,CFL
SSK,EDM,32,2,10,,FIELD,FIELD,TRUE,RPO,PASS,PASS,DRAW,RB SCREEN,1,3,0,0,0,,,CFL
SSK,EDM,23,1,10,,FIELD,BOUNDARY,FALSE,RPO,PASS,PASS,OUTSIDE ZONE,FB SCREEN,0,0,0,0,0,,,CFL
SSK,EDM,32,2,10,,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,50,SLANTS,1,8,0,0,0,,,CFL
SSK,EDM,31,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,TRICK,DIVIDE,1,27,0,0,0,,,CFL
SSK,EDM,23,1,10,,FIELD,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,STALK,NA,6,NA,NA,NA,,,CFL
SSK,EDM,23T,2,4,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,POWER,SMASH,1,29,0,0,0,,,CFL
SSK,EDM,32,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,POWER,VERTS,1,23,0,0,0,,,CFL
SSK,EDM,32,1,10,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,60,VERTS,NA,0,1,1,1,,,CFL
SSK,EDM,T32,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,POWER,VERTS,NA,-2,0,0,0,,,CFL
SSK,EDM,32,2,12,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,VERTS,1,6,0,0,0,,,CFL
SSK,EDM,32,1,10,,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,50,WR SCREEN,1,6,0,0,0,,,CFL
SSK,EDM,22,2,4,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,MAN,CROSS,NA,1,NA,NA,NA,,,CFL
SSK,EDM,41,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,LEVELS,1,16,0,0,0,,,CFL
SSK,EDM,32,1,10,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,FLOOD,0,0,1,0,0,,,CFL
SSK,EDM,41,2,10,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,DRIVE,0,0,1,1,0,,,CFL
SSK,EDM,32,1,10,,NONE,BOUNDARY,FALSE,PASS,PASS,PASS,50,MESH,NA,-5,0,0,0,,,CFL
SSK,EDM,33,2,15,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,VERTS,1,16,1,0,0,,,CFL
SSK,EDM,41,1,10,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,DRIVE,1,29,1,0,0,,,CFL
SSK,EDM,32,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,WR SCREEN,0,0,1,0,0,,,CFL
SSK,EDM,42,2,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,VERTS,NA,13,1,0,0,,,CFL
SSK,EDM,32,1,10,,FIELD,BOX,FALSE,RPO,RUN,RUN,OUTSIDE ZONE,LEVELS,NA,9,NA,NA,NA,,,CFL
SSK,EDM,32,2,1,,FIELD,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SNAG,NA,0,NA,NA,NA,,,CFL
SSK,EDM,22T,3,1,,FIELD,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SLANTS,NA,3,NA,NA,NA,,,CFL
SSK,EDM,32,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,60,LEVELS,1,9,0,0,0,,,CFL
SSK,EDM,13T,2,1,,MOF,BOUNDARY,FALSE,PASS,PASS,PASS,INSIDE ZONE,SPACING,1,4,0,0,0,,,CFL
CGY,WPG,32 DBL T,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,SQUARE,1,6,0,0,0,,,CFL
CGY,WPG,32,2,4,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,60,SMASH,0,0,0,0,0,,,CFL
CGY,WPG,23,1,10,,MOF,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,33,NA,NA,NA,,,CFL
CGY,WPG,T31,1,10,,FIELD,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,STALK,NA,7,NA,NA,NA,,,CFL
CGY,WPG,T41,2,3,,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,50,LEVELS,0,0,0,0,0,,,CFL
CGY,WPG,32 DBL T,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,6,NA,NA,NA,,,CFL
CGY,WPG,32,2,4,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,CURL-FLAT,1,11,0,0,0,,,CFL
CGY,WPG,T23,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,PULL LEAD,STALK,NA,2,NA,NA,NA,,,CFL
CGY,WPG,32,2,8,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,60,SMASH,1,8,0,0,0,,,CFL
CGY,WPG,23,1,10,,MOF,BOX,FALSE,RUN,RUN,RUN,COUNTER,STALK,NA,15,NA,NA,NA,,,CFL
CGY,WPG,32 DBL T,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,POWER,STALK,NA,1,NA,NA,NA,,,CFL
CGY,WPG,22,2,9,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,60,HITCHES,1,7,0,0,0,,,CFL
CGY,WPG,32,3,2,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,HITCHES,0,0,1,0,0,,,CFL
CGY,WPG,31,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,PULL LEAD,STALK,NA,8,NA,NA,NA,,,CFL
CGY,WPG,32,2,2,,MOF,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,3,NA,NA,NA,,,CFL
CGY,WPG,T23,1,10,,NONE,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,WR SCREEN,NA,6,NA,NA,NA,,,CFL
CGY,WPG,31T,1,20,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,SPACING,0,0,0,0,0,,,CFL
CGY,WPG,32,2,20,,BOX,BOX,TRUE,RPO,RUN,RUN,DRAW,SMASH,NA,-2,NA,NA,NA,,,CFL
CGY,WPG,32 DBL T,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,POWER,STALK,NA,5,NA,NA,NA,,,CFL
CGY,WPG,32,2,5,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,60,SHALLOW,NA,-11,1,0,0,,,CFL
CGY,WPG,32 DBL T,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,9,NA,NA,NA,,,CFL
CGY,WPG,HEAVY,2,1,,NONE,BOX,FALSE,RUN,RUN,RUN,SNEAK,STALK,NA,3,NA,NA,NA,,,CFL
CGY,WPG,23 DBL T,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,LEVELS,1,9,0,0,0,,,CFL
CGY,WPG,HEAVY,2,1,,FIELD,BOX,FALSE,RUN,RUN,RUN,SNEAK,STALK,NA,2,NA,NA,NA,,,CFL
CGY,WPG,23,1,10,,FIELD,BOX,FALSE,RPO,RUN,RUN,COUNTER,SLANTS,NA,-3,NA,NA,NA,,,CFL
CGY,WPG,22,2,13,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,60,VERTS,0,0,0,0,0,,,CFL
CGY,WPG,23,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,INSIDE ZONE,WR SCREEN,1,10,1,1,0,,,CFL
CGY,WPG,32,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,SLANTS,NA,-8,0,0,0,,,CFL
CGY,WPG,22,2,18,,FIELD,FIELD,TRUE,PASS,PASS,PASS,60,FLOOD,1,11,0,0,0,,,CFL
CGY,WPG,23,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,LEVELS,1,-1,0,0,0,,,CFL
CGY,WPG,32,2,11,,NONE,FIELD,FALSE,PASS,PASS,PASS,60,MESH,1,12,0,0,0,,,CFL
CGY,WPG,33T,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,SPACING,0,0,0,0,0,,,CFL
CGY,WPG,22,2,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,60,VERTS,1,9,0,0,0,,,CFL
CGY,WPG,41,1,10,,FIELD,BOX,FALSE,RPO,RUN,RUN,OUTSIDE ZONE,STALK,NA,3,NA,NA,NA,,,CFL
CGY,WPG,41,2,7,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,SMASH,0,0,1,0,0,,,CFL
CGY,WPG,T31,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,UNDEFINED,HITCHES,0,0,0,0,0,,,CFL
CGY,WPG,23T,2,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,FLOOD,1,11,0,0,0,,,CFL
CGY,WPG,T23,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,0,NA,NA,NA,,,CFL
CGY,WPG,23T,2,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,FLOOD,0,0,0,0,0,,,CFL
CGY,WPG,12T,1,10,,FIELD,BOX,FALSE,PASS,PASS,PASS,MAN,STALK,0,0,0,0,0,,,CFL
CGY,WPG,32T,2,10,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,INSIDE ZONE,SNAG,NA,0,0,0,1,,,CFL
CGY,WPG,T32,1,10,,MOF,MOF,TRUE,PASS,PASS,PASS,POWER,VERTS,1,12,0,0,0,,,CFL
CGY,WPG,T32,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,POWER,VERTS,1,23,0,0,0,,,CFL
CGY,WPG,T31,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,2,NA,NA,NA,,,CFL
CGY,WPG,23,2,8,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,60,DIVIDE,0,0,0,0,0,,,CFL
CGY,WPG,22,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,7,NA,NA,NA,,,CFL
CGY,WPG,32,2,3,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,VERTS,1,-6,0,0,0,,,CFL
CGY,WPG,23,1,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,60,SMASH,NA,6,1,0,0,,,CFL
CGY,WPG,23,2,4,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,60,SNAG,1,5,0,0,0,,,CFL
CGY,WPG,32,1,10,,MOF,BOUNDARY,FALSE,PASS,PASS,PASS,60,VERTS,0,0,1,0,0,,,CFL
CGY,WPG,23,2,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,FLOOD,0,0,0,0,0,,,CFL
CGY,WPG,23,3,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,60,LEVELS,0,0,0,0,0,,,CFL
WPG,CGY,41T,1,10,,NONE,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,1,NA,NA,NA,,,CFL
WPG,CGY,23,2,9,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,SMASH,1,11,0,0,0,,,CFL
WPG,CGY,T12,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,-2,NA,NA,NA,,,CFL
WPG,CGY,32,2,12,,BOX,FIELD,FALSE,PASS,PASS,PASS,50,VERTS,1,8,0,0,0,,,CFL
WPG,CGY,41,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,TRICK,FLOOD,0,0,1,1,0,,,CFL
WPG,CGY,32,2,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,SMASH,NA,-7,1,0,0,,,CFL
WPG,CGY,T14,1,10,,BOX,FIELD,FALSE,RUN,RUN,RUN,TRICK,STALK,NA,5,NA,NA,NA,,,CFL
WPG,CGY,23,2,5,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,WR SCREEN,1,5,0,0,0,,,CFL
WPG,CGY,31,1,10,,FIELD,FIELD,TRUE,RPO,PASS,PASS,INSIDE ZONE,SQUARE,1,18,0,0,0,,,CFL
WPG,CGY,23,1,10,,FIELD,BOX,FALSE,RPO,RUN,RUN,OUTSIDE ZONE,SNAG,NA,0,NA,NA,NA,,,CFL
WPG,CGY,41,2,10,,BOX,FIELD,FALSE,PASS,PASS,PASS,60,SNAG,1,6,1,1,0,,,CFL
WPG,CGY,32,1,10,,NONE,FIELD,FALSE,PASS,PASS,PASS,50,VERTS,NA,-5,0,0,0,,,CFL
WPG,CGY,32,2,15,,BOX,BOX,TRUE,PASS,PASS,PASS,50,VERTS,1,7,0,0,0,,,CFL
WPG,CGY,T23,1,10,,BOUNDARY,BOUNDARY,TRUE,RPO,PASS,PASS,INSIDE ZONE,SNAG,1,18,0,0,0,,,CFL
WPG,CGY,23,1,10,,MOF,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SMASH,NA,2,NA,NA,NA,,,CFL
WPG,CGY,23,2,8,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,LEVELS,0,0,0,0,0,,,CFL
WPG,CGY,23,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,TRICK,STALK,NA,8,NA,NA,NA,,,CFL
WPG,CGY,41T,2,2,,FIELD,BOX,FALSE,RUN,RUN,RUN,TRICK,STALK,NA,-1,NA,NA,NA,,,CFL
WPG,CGY,31,1,10,,FIELD,FIELD,TRUE,RPO,PASS,PASS,INSIDE ZONE,WR SCREEN,1,5,0,0,0,,,CFL
WPG,CGY,42,2,5,,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,50,SHALLOW,1,68,0,0,0,,,CFL
WPG,CGY,32 DBL T,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,5,NA,NA,NA,,,CFL
WPG,CGY,32 DBL T,2,5,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,6,NA,NA,NA,,,CFL
WPG,CGY,T13,1,10,,NONE,BOX,FALSE,RUN,RUN,RUN,COUNTER,STALK,NA,4,NA,NA,NA,,,CFL
WPG,CGY,33,2,6,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,SNAG,1,7,0,0,0,,,CFL
WPG,CGY,32,2,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,60,SHALLOW,0,0,0,0,0,,,CFL
WPG,CGY,23,1,10,,BOUNDARY,BOUNDARY,TRUE,RPO,PASS,PASS,INSIDE ZONE,SNAG,1,8,0,0,0,,,CFL
WPG,CGY,41T,2,2,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,3,NA,NA,NA,,,CFL
WPG,CGY,41T,1,10,,NONE,FIELD,FALSE,PASS,PASS,PASS,60,SMASH,0,0,0,0,0,,,CFL
WPG,CGY,32,2,10,,BOX,BOX,TRUE,PASS,PASS,PASS,50,STALK,1,7,0,0,0,,,CFL
WPG,CGY,32,1,10,,BOX,BOX,TRUE,PASS,PASS,PASS,60,STALK,1,2,0,1,0,,,CFL
WPG,CGY,23,2,8,,BOUNDARY,BOX,FALSE,PASS,PASS,PASS,50,SNAG,NA,-10,1,0,0,,,CFL
WPG,CGY,32T,1,10,,FIELD,BOUNDARY,FALSE,RPO,PASS,PASS,INSIDE ZONE,FB SCREEN,1,-1,0,0,0,,,CFL
WPG,CGY,23,2,11,,BOX,BOX,TRUE,PASS,PASS,PASS,50,HOOKS,1,10,0,0,0,,,CFL
WPG,CGY,HEAVY,3,1,,NONE,BOX,FALSE,RUN,RUN,RUN,SNEAK,STALK,NA,4,NA,NA,NA,,,CFL
WPG,CGY,32,1,10,,NONE,FIELD,FALSE,PASS,PASS,PASS,COUNTER,VERTS,0,0,1,0,0,,,CFL
WPG,CGY,32,2,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,SHALLOW,0,0,0,0,0,,,CFL
WPG,CGY,32 DBL T,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,INSIDE ZONE,VERTS,1,16,0,0,0,,,CFL
WPG,CGY,31T,1,9,,FIELD,FIELD,TRUE,RPO,PASS,PASS,INSIDE ZONE,FB SCREEN,1,9,1,0,0,,,CFL
WPG,CGY,22T,1,10,,FIELD,BOX,FALSE,RPO,PASS,PASS,MAN,JET,1,3,0,0,0,,,CFL
WPG,CGY,23,2,7,,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,60,SNAG,0,0,0,0,0,,,CFL
WPG,CGY,22,1,10,,FIELD,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,STALK,NA,6,NA,NA,NA,,,CFL
WPG,CGY,31T,2,4,,FIELD,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,6,NA,NA,NA,,,CFL
WPG,CGY,31,1,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,INSIDE ZONE,SNAG,1,6,0,0,0,,,CFL
WPG,CGY,31T,2,4,,FIELD,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,5,NA,NA,NA,,,CFL
WPG,CGY,31T,1,10,,FIELD,FIELD,TRUE,RPO,PASS,PASS,INSIDE ZONE,SNAG,1,21,0,0,0,,,CFL
WPG,CGY,T12,1,10,,NONE,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,9,NA,NA,NA,,,CFL
WPG,CGY,HEAVY,2,1,,NONE,BOX,FALSE,RUN,RUN,RUN,SNEAK,STALK,NA,3,NA,NA,NA,,,CFL
WPG,CGY,T22,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,7,NA,NA,NA,,,CFL
WPG,CGY,23 DBL T,2,3,,FIELD,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,19,NA,NA,NA,,,CFL
WPG,CGY,T22,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,COUNTER,STALK,NA,1,NA,NA,NA,,,CFL
WPG,CGY,32,2,9,,BOX,BOX,TRUE,PASS,PASS,PASS,50,VERTS,1,8,0,0,0,,,CFL
WPG,CGY,HEAVY,3,1,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,SNEAK,STALK,NA,2,NA,NA,NA,,,CFL
WPG,CGY,T12,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,6,NA,NA,NA,,,CFL
WPG,CGY,31T,2,4,,FIELD,BOX,FALSE,RUN,RUN,RUN,MAN,STALK,NA,0,NA,NA,NA,,,CFL
WPG,CGY,12 DBL T,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,MAN,STALK,NA,4,NA,NA,NA,,,CFL
WPG,CGY,12 DBL T,2,6,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,-2,NA,NA,NA,,,CFL
OTT,HAM,T32,1,10,,BOX,BOX,TRUE,RPO,RUN,RUN,INSIDE ZONE,SMASH,NA,5,NA,NA,NA,,,CFL
OTT,HAM,32,2,5,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,LEVELS,1,9,0,0,0,,,CFL
OTT,HAM,32,1,10,,FIELD,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,0,NA,NA,NA,,,CFL
OTT,HAM,33,2,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,WR SCREEN,0,0,0,0,0,,,CFL
OTT,HAM,T32,1,10,,BOUNDARY,BOX,FALSE,RUN,RUN,RUN,COUNTER,STALK,NA,6,NA,NA,NA,,,CFL
OTT,HAM,23,2,4,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SLANTS,NA,0,NA,NA,NA,,,CFL
OTT,HAM,32,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,SMASH,1,2,0,0,0,,,CFL
OTT,HAM,32,2,8,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,70,VERTS,NA,0,0,0,1,,,CFL
OTT,HAM,32,1,10,,NONE,BOUNDARY,FALSE,RPO,PASS,PASS,INSIDE ZONE,SPACING,1,4,0,0,0,,,CFL
OTT,HAM,32,2,6,,BOX,BOUNDARY,FALSE,PASS,PASS,PASS,50,SMASH,0,0,0,0,0,,,CFL
OTT,HAM,T41,1,10,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,SLANTS,1,4,0,0,0,,,CFL
OTT,HAM,32,2,6,,FIELD,FIELD,TRUE,PASS,PASS,PASS,60,SNAG,1,7,0,0,0,,,CFL
OTT,HAM,41T,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,UNDEFINED,VERTS,0,0,0,0,0,,,CFL
OTT,HAM,22,2,10,,FIELD,FIELD,TRUE,PASS,PASS,PASS,60,FLOOD,1,11,0,0,0,,,CFL
OTT,HAM,32,1,10,,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,50,VERTS,0,0,1,1,0,,,CFL
OTT,HAM,22,2,10,,NONE,BOUNDARY,FALSE,PASS,PASS,PASS,60,VERTS,NA,-7,1,0,0,,,CFL
OTT,HAM,32,1,10,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SMASH,NA,4,NA,NA,NA,,,CFL
OTT,HAM,32,2,6,,BOUNDARY,FIELD,FALSE,PASS,PASS,PASS,50,FLOOD,NA,-8,1,0,0,,,CFL
OTT,HAM,T32,1,10,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SNAG,NA,0,NA,NA,NA,,,CFL
OTT,HAM,22,2,10,,NONE,FIELD,FALSE,PASS,PASS,PASS,50,VERTS,NA,-9,0,0,0,,,CFL
OTT,HAM,32,1,10,,FIELD,BOUNDARY,FALSE,PASS,PASS,PASS,50,SMASH,1,9,0,0,0,,,CFL
OTT,HAM,32,2,1,,FIELD,BOX,FALSE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,2,NA,NA,NA,,,CFL
OTT,HAM,32,1,10,,BOUNDARY,BOUNDARY,TRUE,PASS,PASS,PASS,50,MESH,NA,14,1,0,0,,,CFL
OTT,HAM,32,1,10,,BOX,BOX,TRUE,RUN,RUN,RUN,INSIDE ZONE,STALK,NA,15,NA,NA,NA,,,CFL
OTT,HAM,32,1,10,,BOX,BOX,TRUE,PASS,PASS,PASS,50,VERTS,1,10,0,0,0,,,CFL
OTT,HAM,T32,1,10,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,SMASH,NA,3,NA,NA,NA,,,CFL
OTT,HAM,23,2,7,,FIELD,FIELD,TRUE,PASS,PASS,PASS,50,LEVELS,1,16,0,0,0,,,CFL
OTT,HAM,T33,1,10,,BOUNDARY,BOX,FALSE,RPO,RUN,RUN,INSIDE ZONE,STALK,NA,13,NA,NA,NA,,,CFL
